tree_name	euk_clade_rep	euk_clade_size	euk_scope_len
EP00003P014991	EP01026P029885	14	8
EP00003P015705	EP01034P035267	6	2
EP00003P015705	EP01034P035267	6	2
EP00003P015705	EP01034P035267	6	2
EP00003P015705	EP01034P035267	6	2
EP00003P015705	EP01034P035267	6	2
EP00003P015705	EP01034P035267	6	2
EP00003P015705	EP01034P035267	6	2
EP00003P015705	EP01034P035267	6	2
EP00003P015705	EP01034P035267	6	2
EP00003P016917	EP01037P013483	39	9
EP00003P016917	EP01037P013483	39	9
EP00003P016917	EP01037P013483	39	9
EP00003P016917	EP01037P013483	39	9
EP00003P016917	EP01037P013483	39	9
EP00003P016917	EP01037P013483	39	9
EP00003P016917	EP01037P013483	39	9
EP00003P016917	EP01037P013483	39	9
EP00003P016917	EP01037P013483	39	9
EP00003P016917	EP01037P013483	39	9
EP00003P016917	EP01037P013483	39	9
EP00003P016917	EP01037P013483	39	9
EP00003P019422	EP00831P002637	13	6
EP00003P019422	EP00831P002637	13	6
EP00003P019422	EP00831P002637	13	6
EP00003P019422	EP00831P002637	13	6
EP00003P019422	EP00831P002637	13	6
EP00003P019422	EP00831P002637	13	6
EP00003P019422	EP00831P002637	13	6
EP00003P019422	EP00831P002637	13	6
EP00003P019422	EP00831P002637	13	6
EP00003P019422	EP00831P002637	13	6
EP00003P019422	EP00831P002637	13	6
EP00003P019422	EP00831P002637	13	6
EP00003P019422	EP01086P015724	11	7
EP00003P019422	EP01086P015724	11	7
EP00003P019422	EP01086P015724	11	7
EP00003P019422	EP01086P015724	11	7
EP00003P019422	EP01086P015724	11	7
EP00003P019422	EP01086P015724	11	7
EP00003P019422	EP01086P015724	11	7
EP00003P019422	EP01086P015724	11	7
EP00003P019422	EP01086P015724	11	7
EP00003P019422	EP01086P015724	11	7
EP00003P019422	EP01086P015724	11	7
EP00003P019422	EP01086P015724	11	7
EP00003P019422	EP01136P016310	8	7
EP00003P019422	EP01136P016310	8	7
EP00003P019422	EP01136P016310	8	7
EP00003P019422	EP01136P016310	8	7
EP00003P019422	EP01136P016310	8	7
EP00003P019422	EP01136P016310	8	7
EP00003P019422	EP01136P016310	8	7
EP00003P019422	EP01136P016310	8	7
EP00003P019422	EP01136P016310	8	7
EP00003P019422	EP01136P016310	8	7
EP00003P019422	EP01136P016310	8	7
EP00003P019422	EP01136P016310	8	7
EP00003P020393	OLS12788.1	16	10
EP00003P023557	EP00084P011171	5	2
EP00003P024321	EP00003P024321	9	5
EP00003P024321	EP00003P024321	9	5
EP00003P024321	EP00003P024321	9	5
EP00003P024321	EP00003P024321	9	5
EP00003P024321	EP00003P024321	9	5
EP00003P024321	EP00003P024321	9	5
EP00003P024321	EP00003P024321	9	5
EP00003P024321	EP00003P024321	9	5
EP00003P024321	EP00003P024321	9	5
EP00003P024321	EP00003P024321	9	5
EP00003P024321	EP00003P024321	9	5
EP00003P024321	EP00003P024321	9	5
EP00003P024321	EP00918P004245	6	4
EP00003P024321	EP00918P004245	6	4
EP00003P024321	EP00918P004245	6	4
EP00003P024321	EP00918P004245	6	4
EP00003P024321	EP00918P004245	6	4
EP00003P024321	EP00918P004245	6	4
EP00003P024321	EP00918P004245	6	4
EP00003P024321	EP00918P004245	6	4
EP00003P024321	EP00918P004245	6	4
EP00003P024321	EP00918P004245	6	4
EP00003P024321	EP00918P004245	6	4
EP00003P024321	EP00918P004245	6	4
EP00003P025565	EP01132P008663	13	6
EP00003P025565	EP01132P008663	13	6
EP00003P025565	EP01132P008663	13	6
EP00003P026730	EP01013P028249	8	4
EP00003P026730	EP01083P127780	22	11
EP00003P027750	EP01029P021514	8	6
EP00003P027750	EP01029P021514	8	6
EP00003P028952	EP01155P017980	14	2
EP00003P028952	EP01155P017980	14	2
EP00003P028952	EP01155P017980	14	2
EP00003P028952	EP01155P017980	14	2
EP00003P028952	EP01155P017980	14	2
EP00003P028952	EP01155P017980	14	2
EP00003P028952	EP01155P017980	14	2
EP00003P028952	EP01155P017980	14	2
EP00003P028952	EP01155P017980	14	2
EP00003P028952	XP_001450788.1	16	5
EP00003P028952	XP_001450788.1	16	5
EP00003P028952	XP_001450788.1	16	5
EP00003P028952	XP_001450788.1	16	5
EP00003P028952	XP_001450788.1	16	5
EP00003P028952	XP_001450788.1	16	5
EP00003P028952	XP_001450788.1	16	5
EP00003P028952	XP_001450788.1	16	5
EP00003P028952	XP_001450788.1	16	5
EP00003P029796	EP00613P023171	23	16
EP00003P029796	EP00613P023171	23	16
EP00003P029936	EP00003P029936	8	6
EP00003P029936	EP00003P029936	8	6
EP00003P029936	EP00003P029936	8	6
EP00003P029936	EP00003P029936	8	6
EP00003P029936	EP00003P029936	8	6
EP00003P029936	EP00003P029936	8	6
EP00003P029936	EP00003P029936	8	6
EP00003P029936	EP00003P029936	8	6
EP00003P029936	EP00003P029936	8	6
EP00003P029936	EP00003P029936	8	6
EP00003P029936	EP00003P029936	8	6
EP00003P029936	EP00003P029936	8	6
EP00003P029936	EP00579P013427	18	1
EP00003P029936	EP00579P013427	18	1
EP00003P029936	EP00579P013427	18	1
EP00003P029936	EP00579P013427	18	1
EP00003P029936	EP00579P013427	18	1
EP00003P029936	EP00579P013427	18	1
EP00003P029936	EP00579P013427	18	1
EP00003P029936	EP00579P013427	18	1
EP00003P029936	EP00579P013427	18	1
EP00003P029936	EP00579P013427	18	1
EP00003P029936	EP00579P013427	18	1
EP00003P029936	EP00579P013427	18	1
EP00003P029936	EP01089P019732	5	4
EP00003P029936	EP01089P019732	5	4
EP00003P029936	EP01089P019732	5	4
EP00003P029936	EP01089P019732	5	4
EP00003P029936	EP01089P019732	5	4
EP00003P029936	EP01089P019732	5	4
EP00003P029936	EP01089P019732	5	4
EP00003P029936	EP01089P019732	5	4
EP00003P029936	EP01089P019732	5	4
EP00003P029936	EP01089P019732	5	4
EP00003P029936	EP01089P019732	5	4
EP00003P029936	EP01089P019732	5	4
EP00003P031620	EP00101P001108	9	5
EP00003P031620	EP00101P001108	9	5
EP00003P031620	EP00101P001108	9	5
EP00003P031620	EP00101P001108	9	5
EP00003P031620	EP00101P001108	9	5
EP00003P031620	EP00101P001108	9	5
EP00003P031620	EP00101P001108	9	5
EP00003P031620	EP00101P001108	9	5
EP00003P031620	EP00101P001108	9	5
EP00003P031620	EP00101P001108	9	5
EP00003P031620	EP00101P001108	9	5
EP00003P031620	EP00101P001108	9	5
EP00003P031620	EP00879P025801	13	6
EP00003P031620	EP00879P025801	13	6
EP00003P031620	EP00879P025801	13	6
EP00003P031620	EP00879P025801	13	6
EP00003P031620	EP00879P025801	13	6
EP00003P031620	EP00879P025801	13	6
EP00003P031620	EP00879P025801	13	6
EP00003P031620	EP00879P025801	13	6
EP00003P031620	EP00879P025801	13	6
EP00003P031620	EP00879P025801	13	6
EP00003P031620	EP00879P025801	13	6
EP00003P031620	EP00879P025801	13	6
EP00003P031620	XP_001313482.1	5	5
EP00003P031620	XP_001313482.1	5	5
EP00003P031620	XP_001313482.1	5	5
EP00003P031620	XP_001313482.1	5	5
EP00003P031620	XP_001313482.1	5	5
EP00003P031620	XP_001313482.1	5	5
EP00003P031620	XP_001313482.1	5	5
EP00003P031620	XP_001313482.1	5	5
EP00003P031620	XP_001313482.1	5	5
EP00003P031620	XP_001313482.1	5	5
EP00003P031620	XP_001313482.1	5	5
EP00003P031620	XP_001313482.1	5	5
EP00003P032214	EP00935P000493	7	4
EP00003P032214	EP00937P006145	33	13
EP00003P033509	EP00110P009985	5	2
EP00003P033509	EP00110P009985	5	2
EP00003P033509	EP00110P009985	5	2
EP00003P033509	EP00110P009985	5	2
EP00003P033509	EP00110P009985	5	2
EP00003P033509	EP00110P009985	5	2
EP00003P033509	EP00110P009985	5	2
EP00003P033509	EP00353P011541	44	18
EP00003P033509	EP00353P011541	44	18
EP00003P033509	EP00353P011541	44	18
EP00003P033509	EP00353P011541	44	18
EP00003P033509	EP00353P011541	44	18
EP00003P033509	EP00353P011541	44	18
EP00003P033509	EP00353P011541	44	18
EP00003P033509	EP00922P035944	7	3
EP00003P033509	EP00922P035944	7	3
EP00003P033509	EP00922P035944	7	3
EP00003P033509	EP00922P035944	7	3
EP00003P033509	EP00922P035944	7	3
EP00003P033509	EP00922P035944	7	3
EP00003P033509	EP00922P035944	7	3
EP00004P000028	EP01034P029451	62	11
EP00004P000028	EP01034P029451	62	11
EP00004P000028	EP01034P029451	62	11
EP00004P000028	EP01034P029451	62	11
EP00004P000028	EP01034P029451	62	11
EP00004P000028	EP01034P029451	62	11
EP00004P000028	EP01034P029451	62	11
EP00004P000028	EP01034P029451	62	11
EP00004P000028	EP01034P029451	62	11
EP00004P000028	EP01034P029451	62	11
EP00004P000028	EP01034P029451	62	11
EP00004P000852	EP00004P016426	58	1
EP00004P000852	EP00004P016426	58	1
EP00004P000852	EP00004P016426	58	1
EP00004P000852	EP00004P016426	58	1
EP00004P000852	EP00004P016426	58	1
EP00004P001574	EP01024P047035	16	6
EP00004P001574	EP01024P047035	16	6
EP00004P001574	EP01024P047035	16	6
EP00004P001574	EP01024P047035	16	6
EP00004P001574	EP01024P047035	16	6
EP00004P001574	EP01024P047035	16	6
EP00004P001574	EP01024P047035	16	6
EP00004P001574	EP01024P047035	16	6
EP00004P001574	EP01024P047035	16	6
EP00004P001574	EP01024P047035	16	6
EP00004P001574	EP01024P047035	16	6
EP00004P001574	EP01024P047035	16	6
EP00004P001666	EP00151P017711	12	5
EP00004P003628	EP01041P027970	14	8
EP00004P003628	EP01041P027970	14	8
EP00004P003628	EP01041P027970	14	8
EP00004P005682	EP00004P005682	12	5
EP00004P005682	EP00004P005682	12	5
EP00004P005682	EP00004P005682	12	5
EP00004P008069	EP00953P029097	12	4
EP00004P008069	EP00953P029097	12	4
EP00004P008069	EP00953P029097	12	4
EP00004P008069	EP00953P029097	12	4
EP00004P008069	EP00953P029097	12	4
EP00004P008069	EP00953P029097	12	4
EP00004P008069	EP00953P029097	12	4
EP00004P008069	EP00953P029097	12	4
EP00004P008069	EP00953P029097	12	4
EP00004P008069	EP00953P029097	12	4
EP00004P008069	EP00953P029097	12	4
EP00004P008069	EP00953P029097	12	4
EP00004P008069	EP01156P001206	32	10
EP00004P008069	EP01156P001206	32	10
EP00004P008069	EP01156P001206	32	10
EP00004P008069	EP01156P001206	32	10
EP00004P008069	EP01156P001206	32	10
EP00004P008069	EP01156P001206	32	10
EP00004P008069	EP01156P001206	32	10
EP00004P008069	EP01156P001206	32	10
EP00004P008069	EP01156P001206	32	10
EP00004P008069	EP01156P001206	32	10
EP00004P008069	EP01156P001206	32	10
EP00004P008069	EP01156P001206	32	10
EP00004P009367	EP00004P009367	71	11
EP00004P009367	EP00004P009367	71	11
EP00004P009367	EP00004P009367	71	11
EP00004P009367	EP00004P009367	71	11
EP00004P009367	EP00004P009367	71	11
EP00004P009367	EP00004P009367	71	11
EP00004P009367	EP00059P018423	17	6
EP00004P009367	EP00059P018423	17	6
EP00004P009367	EP00059P018423	17	6
EP00004P009367	EP00059P018423	17	6
EP00004P009367	EP00059P018423	17	6
EP00004P009367	EP00059P018423	17	6
EP00004P009367	EP00060P040343	23	3
EP00004P009367	EP00060P040343	23	3
EP00004P009367	EP00060P040343	23	3
EP00004P009367	EP00060P040343	23	3
EP00004P009367	EP00060P040343	23	3
EP00004P009367	EP00060P040343	23	3
EP00004P011003	EP00566P017014	5	2
EP00004P011003	EP00899P009694	14	5
EP00004P012462	EP00004P026863	6	2
EP00004P012462	EP01121P003084	7	4
EP00004P013894	EP00053P023779	16	1
EP00004P013894	EP00053P023779	16	1
EP00004P013894	EP00053P023779	16	1
EP00004P013894	EP00053P023779	16	1
EP00004P013894	EP00053P023779	16	1
EP00004P013894	EP00053P023779	16	1
EP00004P013894	EP00053P023779	16	1
EP00004P013894	EP00053P023779	16	1
EP00004P013894	EP00053P023779	16	1
EP00004P013894	EP00053P023779	16	1
EP00004P013894	EP00053P023779	16	1
EP00004P013894	EP00053P023779	16	1
EP00004P015398	EP00547P007694	13	1
EP00004P015398	EP00547P007694	13	1
EP00004P015398	EP00547P007694	13	1
EP00004P015398	EP00547P007694	13	1
EP00004P015398	EP00547P007694	13	1
EP00004P015398	EP00547P007694	13	1
EP00004P015398	EP00547P007694	13	1
EP00004P015398	EP00547P007694	13	1
EP00004P015398	EP00547P007694	13	1
EP00004P015398	EP00547P007694	13	1
EP00004P015398	EP00547P007694	13	1
EP00004P015398	EP00547P007694	13	1
EP00004P015398	EP00760P009361	741	15
EP00004P015398	EP00760P009361	741	15
EP00004P015398	EP00760P009361	741	15
EP00004P015398	EP00760P009361	741	15
EP00004P015398	EP00760P009361	741	15
EP00004P015398	EP00760P009361	741	15
EP00004P015398	EP00760P009361	741	15
EP00004P015398	EP00760P009361	741	15
EP00004P015398	EP00760P009361	741	15
EP00004P015398	EP00760P009361	741	15
EP00004P015398	EP00760P009361	741	15
EP00004P015398	EP00760P009361	741	15
EP00004P015534	EP01013P031815	5	3
EP00004P015534	EP00163P000974	5	2
EP00004P016310	EP00698P020707	58	15
EP00004P016310	EP00698P020707	58	15
EP00004P016900	EP00269P042450	19	9
EP00004P016900	EP00643P001761	14	10
EP00004P017424	EP00004P008930	7	4
EP00004P017424	EP00538P011545	6	4
EP00004P017424	EP01118P006902	19	9
EP00004P017961	EP00002P025699	153	20
EP00004P017961	EP00002P025699	153	20
EP00004P017961	EP00002P025699	153	20
EP00004P017961	EP00002P025699	153	20
EP00004P017961	EP00002P025699	153	20
EP00004P017961	EP00002P025699	153	20
EP00004P017961	EP00002P025699	153	20
EP00004P019698	EP01156P007589	12	7
EP00004P021902	OAD04585.1	26	2
EP00004P021902	OAD04585.1	26	2
EP00004P021902	OAD04585.1	26	2
EP00004P021902	OAD04585.1	26	2
EP00004P021902	OAD04585.1	26	2
EP00004P021902	OAD04585.1	26	2
EP00004P021902	OAD04585.1	26	2
EP00004P021902	OAD04585.1	26	2
EP00004P021902	OAD04585.1	26	2
EP00004P021902	OAD04585.1	26	2
EP00004P021902	OAD04585.1	26	2
EP00004P021902	OAD04585.1	26	2
EP00004P022202	EP00632P013386	16	6
EP00004P022202	EP00632P013386	16	6
EP00004P022202	EP00632P013386	16	6
EP00004P022682	EP00413P028146	13	1
EP00004P022682	EP00882P021345	91	7
EP00004P022682	EP00281P022340	226	11
EP00004P022852	EP00276P002368	19	8
EP00004P022852	EP00291P021955	18	9
EP00004P024384	EP00093P005132	11	4
EP00004P024384	EP00093P005132	11	4
EP00004P024682	EP00006P000459	24	5
EP00004P024682	EP00006P000459	24	5
EP00004P024682	EP00006P000459	24	5
EP00004P024682	EP00006P000459	24	5
EP00004P025726	EP00004P025726	22	11
EP00004P025726	EP00004P025726	22	11
EP00005P000560	XP_011408615.1	20	6
EP00005P000560	XP_011408615.1	20	6
EP00005P000560	XP_011408615.1	20	6
EP00005P000560	XP_011408615.1	20	6
EP00005P000560	XP_011408615.1	20	6
EP00005P000560	XP_011408615.1	20	6
EP00005P000560	XP_011408615.1	20	6
EP00005P000560	XP_011408615.1	20	6
EP00005P000560	XP_011408615.1	20	6
EP00005P000993	EP00027P000625	44	5
EP00005P000993	EP00027P000625	44	5
EP00005P000993	EP00027P000625	44	5
EP00005P000993	EP00027P000625	44	5
EP00005P000993	EP00027P000625	44	5
EP00005P000993	EP00027P000625	44	5
EP00005P000993	EP00829P005411	45	7
EP00005P000993	EP00829P005411	45	7
EP00005P000993	EP00829P005411	45	7
EP00005P000993	EP00829P005411	45	7
EP00005P000993	EP00829P005411	45	7
EP00005P000993	EP00829P005411	45	7
EP00005P000993	EP01156P023655	7	1
EP00005P000993	EP01156P023655	7	1
EP00005P000993	EP01156P023655	7	1
EP00005P000993	EP01156P023655	7	1
EP00005P000993	EP01156P023655	7	1
EP00005P000993	EP01156P023655	7	1
EP00005P001418	EP00497P005089	12	8
EP00005P002155	EP00052P028303	14	6
EP00005P002155	EP00052P028303	14	6
EP00005P002155	EP00052P028303	14	6
EP00005P002155	EP00052P028303	14	6
EP00005P002155	EP00052P028303	14	6
EP00005P002155	EP00052P028303	14	6
EP00005P002764	EP01126P011503	7	1
EP00005P002764	EP01126P011503	7	1
EP00005P002764	EP01126P011503	7	1
EP00005P002764	EP01126P011503	7	1
EP00005P002764	EP01126P011503	7	1
EP00005P002764	EP01126P011503	7	1
EP00005P002764	EP01126P011503	7	1
EP00005P002764	EP01126P011503	7	1
EP00005P002764	EP01126P011503	7	1
EP00005P002764	EP01126P011503	7	1
EP00005P002764	EP01126P011503	7	1
EP00005P002764	EP01126P011503	7	1
EP00005P003454	KAA6390962.1	118	11
EP00005P003454	KAA6390962.1	118	11
EP00005P003454	KAA6390962.1	118	11
EP00005P003454	KAA6390962.1	118	11
EP00005P003454	KAA6390962.1	118	11
EP00005P003454	KAA6390962.1	118	11
EP00005P003454	KAA6390962.1	118	11
EP00005P003454	KAA6390962.1	118	11
EP00005P003454	KAA6390962.1	118	11
EP00005P003454	KAA6390962.1	118	11
EP00005P003454	KAA6390962.1	118	11
EP00005P003454	KAA6390962.1	118	11
EP00005P003454	UCH23272_1	6	3
EP00005P003454	UCH23272_1	6	3
EP00005P003454	UCH23272_1	6	3
EP00005P003454	UCH23272_1	6	3
EP00005P003454	UCH23272_1	6	3
EP00005P003454	UCH23272_1	6	3
EP00005P003454	UCH23272_1	6	3
EP00005P003454	UCH23272_1	6	3
EP00005P003454	UCH23272_1	6	3
EP00005P003454	UCH23272_1	6	3
EP00005P003454	UCH23272_1	6	3
EP00005P003454	UCH23272_1	6	3
EP00005P004834	EP00003P005125	6	4
EP00005P004834	EP00298P029950	5	3
EP00005P004834	EP00120P001035	70	11
EP00005P005038	EP00005P005038	10	5
EP00005P005038	EP00005P005038	10	5
EP00005P005054	EP00322P018418	10	5
EP00005P005192	EP00638P022591	733	17
EP00005P005192	EP00638P022591	733	17
EP00005P005192	EP00638P022591	733	17
EP00005P005192	EP00638P022591	733	17
EP00005P005192	EP00638P022591	733	17
EP00005P005192	EP00638P022591	733	17
EP00005P005192	EP00638P022591	733	17
EP00005P005192	EP00638P022591	733	17
EP00005P005192	EP00638P022591	733	17
EP00005P005192	EP00638P022591	733	17
EP00005P005192	EP00638P022591	733	17
EP00005P005192	EP00638P022591	733	17
EP00005P005192	EP00802P005134	133	4
EP00005P005192	EP00802P005134	133	4
EP00005P005192	EP00802P005134	133	4
EP00005P005192	EP00802P005134	133	4
EP00005P005192	EP00802P005134	133	4
EP00005P005192	EP00802P005134	133	4
EP00005P005192	EP00802P005134	133	4
EP00005P005192	EP00802P005134	133	4
EP00005P005192	EP00802P005134	133	4
EP00005P005192	EP00802P005134	133	4
EP00005P005192	EP00802P005134	133	4
EP00005P005192	EP00802P005134	133	4
EP00005P005363	EP01104P013619	167	14
EP00005P005363	EP01104P013619	167	14
EP00005P005363	EP01104P013619	167	14
EP00005P005363	EP01104P013619	167	14
EP00005P005363	EP01104P013619	167	14
EP00005P005363	EP01104P013619	167	14
EP00005P006342	EP01125P000899	6	2
EP00005P006342	EP00667P012786	5	2
EP00005P006342	EP01083P027502	152	11
EP00005P008735	EP00797P016874	71	10
EP00005P008735	EP00797P016874	71	10
EP00005P008735	EP00797P016874	71	10
EP00005P008735	EP00797P016874	71	10
EP00005P008735	EP00797P016874	71	10
EP00005P008735	EP00797P016874	71	10
EP00005P008735	EP00797P016874	71	10
EP00005P008735	EP00797P016874	71	10
EP00005P008735	EP00797P016874	71	10
EP00005P008735	EP00797P016874	71	10
EP00005P008735	EP00797P016874	71	10
EP00005P008735	EP00797P016874	71	10
EP00005P009234	EP00071P041856	15	6
EP00005P009234	EP00071P041856	15	6
EP00005P009234	EP01113P016702	45	13
EP00005P009234	EP01113P016702	45	13
EP00005P009401	EP00005P009401	9	4
EP00005P011127	EP00895P012144	72	13
EP00005P011127	EP00895P012144	72	13
EP00005P011127	EP00895P012144	72	13
EP00005P011127	EP00895P012144	72	13
EP00005P011127	EP01096P017979	7	6
EP00005P011127	EP01096P017979	7	6
EP00005P011127	EP01096P017979	7	6
EP00005P011127	EP01096P017979	7	6
EP00005P011534	EP00834P005349	42	14
EP00005P011534	EP00834P005349	42	14
EP00005P011534	EP00834P005349	42	14
EP00005P011534	EP00834P005349	42	14
EP00005P011534	EP00834P005349	42	14
EP00005P011534	EP00834P005349	42	14
EP00005P011534	EP00834P005349	42	14
EP00005P011534	EP00834P005349	42	14
EP00005P011534	EP00834P005349	42	14
EP00005P011534	EP00834P005349	42	14
EP00005P011534	EP00834P005349	42	14
EP00005P011534	EP00834P005349	42	14
EP00005P013016	EP00731P031426	87	11
EP00005P013016	EP00731P031426	87	11
EP00005P013016	EP00731P031426	87	11
EP00005P013016	EP00731P031426	87	11
EP00005P013016	EP00731P031426	87	11
EP00005P013016	EP00731P031426	87	11
EP00005P013016	EP00731P031426	87	11
EP00005P013016	EP00731P031426	87	11
EP00005P013016	EP00731P031426	87	11
EP00005P013016	EP00731P031426	87	11
EP00005P013016	EP00731P031426	87	11
EP00005P013016	EP00731P031426	87	11
EP00005P013306	EP00075P016862	10	5
EP00005P013306	EP00075P016862	10	5
EP00005P013306	EP00075P016862	10	5
EP00005P013306	EP00075P016862	10	5
EP00005P013306	EP00075P016862	10	5
EP00005P013306	EP00075P016862	10	5
EP00005P013306	EP00075P016862	10	5
EP00005P013306	EP00075P016862	10	5
EP00005P013306	EP00075P016862	10	5
EP00005P013306	EP00075P016862	10	5
EP00005P013306	EP00075P016862	10	5
EP00005P013762	EP00005P002103	37	7
EP00005P013762	EP00005P002103	37	7
EP00006P002520	EP00764P014702	60	18
EP00006P002520	EP00764P014702	60	18
EP00006P002520	EP00764P014702	60	18
EP00006P002520	EP00764P014702	60	18
EP00006P002520	EP00764P014702	60	18
EP00006P002520	EP00764P014702	60	18
EP00006P002520	EP00764P014702	60	18
EP00006P002520	EP00764P014702	60	18
EP00006P002520	EP00764P014702	60	18
EP00006P002520	EP00764P014702	60	18
EP00006P002520	EP00764P014702	60	18
EP00006P003636	EP00127P003199	35	8
EP00006P003636	EP00127P003199	35	8
EP00006P003636	EP00127P003199	35	8
EP00006P003636	EP00127P003199	35	8
EP00006P003636	EP00127P003199	35	8
EP00006P003636	EP00461P004492	62	13
EP00006P003636	EP00461P004492	62	13
EP00006P003636	EP00461P004492	62	13
EP00006P003636	EP00461P004492	62	13
EP00006P003636	EP00461P004492	62	13
EP00006P006499	EP00004P011825	101	12
EP00006P006499	EP00004P011825	101	12
EP00006P006499	EP00004P011825	101	12
EP00006P006499	EP00004P011825	101	12
EP00006P006499	EP00004P011825	101	12
EP00006P006499	EP00004P011825	101	12
EP00006P006499	EP00004P011825	101	12
EP00006P006499	EP00004P011825	101	12
EP00006P006499	EP00004P011825	101	12
EP00006P006499	EP00004P011825	101	12
EP00006P006499	EP00004P011825	101	12
EP00006P006499	EP00004P011825	101	12
EP00006P006499	EP00883P015354	8	2
EP00006P006499	EP00883P015354	8	2
EP00006P006499	EP00883P015354	8	2
EP00006P006499	EP00883P015354	8	2
EP00006P006499	EP00883P015354	8	2
EP00006P006499	EP00883P015354	8	2
EP00006P006499	EP00883P015354	8	2
EP00006P006499	EP00883P015354	8	2
EP00006P006499	EP00883P015354	8	2
EP00006P006499	EP00883P015354	8	2
EP00006P006499	EP00883P015354	8	2
EP00006P006499	EP00883P015354	8	2
EP00006P006499	EP01118P014835	6	4
EP00006P006499	EP01118P014835	6	4
EP00006P006499	EP01118P014835	6	4
EP00006P006499	EP01118P014835	6	4
EP00006P006499	EP01118P014835	6	4
EP00006P006499	EP01118P014835	6	4
EP00006P006499	EP01118P014835	6	4
EP00006P006499	EP01118P014835	6	4
EP00006P006499	EP01118P014835	6	4
EP00006P006499	EP01118P014835	6	4
EP00006P006499	EP01118P014835	6	4
EP00006P006499	EP01118P014835	6	4
EP00006P007259	EP00021P010022	54	16
EP00006P007259	EP00021P010022	54	16
EP00006P007259	EP00021P010022	54	16
EP00006P007259	EP00021P010022	54	16
EP00006P007259	EP00021P010022	54	16
EP00006P007259	EP00021P010022	54	16
EP00006P007259	EP00021P010022	54	16
EP00006P007259	EP00021P010022	54	16
EP00006P007259	EP00021P010022	54	16
EP00006P007259	EP00021P010022	54	16
EP00006P007259	EP00021P010022	54	16
EP00006P007259	EP00021P010022	54	16
EP00006P009574	EP01016P038195	9	5
EP00006P009574	EP01016P038195	9	5
EP00006P011000	EP00602P010514	6	3
EP00006P011000	EP00602P010514	6	3
EP00006P011000	EP01116P020420	35	10
EP00006P011000	EP01116P020420	35	10
EP00006P011909	EP01156P008070	10	3
EP00006P012143	EP00347P023466	23	1
EP00006P012143	EP00347P023466	23	1
EP00006P012143	EP00347P023466	23	1
EP00006P012143	EP00347P023466	23	1
EP00006P012143	EP00347P023466	23	1
EP00006P012143	EP00347P023466	23	1
EP00006P012143	EP00347P023466	23	1
EP00006P012143	EP00347P023466	23	1
EP00006P012143	EP00347P023466	23	1
EP00006P012143	EP00347P023466	23	1
EP00006P012143	EP00347P023466	23	1
EP00006P012143	EP00347P023466	23	1
EP00006P012143	EP00670P002647	330	15
