tree,n_asg,n_bact,n_arch,n_euk,asg_mono,n_sub,allasg_sister,has_bact
EP00450P007087,2,64,4,30,False,1,NA,True
EP01105P028809,3,0,0,24,True,1,NA,False
EP00418P036471,4,60,6,7,False,1,NA,True
EP00906P025469,7,0,0,30,True,1,NA,False
EP00658P000769,8,10,0,15,False,1,NA,True
EPZ31831.1,44,0,0,10,False,1,NA,False
EP00578P030374,15,0,0,18,False,1,NA,False
EP01096P013443,1,0,24,27,True,1,NA,False
EP00551P015740,18,52,0,17,False,1,NA,True
EP01024P001699,44,0,0,16,False,1,NA,False
EP01038P005718,11,0,0,19,True,1,NA,False
EP01056P000924,1,19,0,30,True,1,NA,True
EP00004P016900,3,0,0,30,True,1,NA,False
EP01027P022658,5,0,0,24,False,1,NA,False
EP00237P011180,43,3,0,29,False,1,NA,True
EP00746P091515,10,8,0,13,False,1,NA,True
EP00310P016621,4,2,0,20,False,1,NA,True
EP00205P004996,2,20,0,30,False,1,NA,True
EP00660P005562,5,0,0,30,True,1,NA,False
EP00585P014859,1,3,0,14,True,1,NA,True
EP00960P030963,14,0,0,22,False,1,NA,False
EP01083P052273,20,0,0,10,False,1,NA,False
EP00098P000625,13,0,0,4,True,1,NA,False
EP00743P018269,28,0,0,30,False,1,NA,False
EP01006P023983,40,0,0,12,False,1,NA,False
EP01113P020397,15,0,0,30,False,1,NA,False
EP01080P004891,19,0,0,15,True,1,NA,False
EP00744P010929,24,1,0,30,False,1,NA,True
EP00668P048094,4,0,1,30,False,1,NA,False
EP01006P029443,11,6,0,21,False,1,NA,True
XP_020048849.1,11,59,0,10,False,1,NA,True
EP00339P010924,31,0,0,30,True,1,NA,False
EP00411P089825,8,16,0,30,False,1,NA,True
EP00467P006115,8,62,0,26,False,1,NA,True
EP00147P006353,20,36,0,18,False,1,NA,True
EP00443P008719,6,59,5,17,False,1,NA,True
EP00874P005093,3,0,0,23,True,1,NA,False
EP00207P004198,10,14,0,30,False,1,NA,True
EP00300P004965,2,15,0,30,False,1,NA,True
EP00875P010812,3,0,0,28,True,1,NA,False
EP00440P038037,9,0,0,12,True,1,NA,False
EP00979P012089,10,7,1,26,False,1,NA,True
EP01046P002849,6,0,0,30,True,1,NA,False
EP00843P019139,44,0,0,24,True,1,NA,False
EP00416P047088,44,0,0,23,True,1,NA,False
EP00029P009512,1,10,0,13,True,1,NA,True
EP00986P013031,13,0,0,30,False,1,NA,False
EP00038P020433,19,0,0,30,True,1,NA,False
EP00921P012053,4,0,11,19,False,1,NA,False
EP00440P070774,18,49,3,17,False,1,NA,True
EP01028P013896,67,0,0,13,False,1,NA,False
EP00126P000803,48,0,0,12,False,1,NA,False
EP00848P003691,3,0,0,20,True,1,NA,False
EP01116P017308,3,0,0,30,True,1,NA,False
EP01022P007673,10,0,0,30,False,1,NA,False
EP01156P011188,39,6,0,30,False,1,NA,True
EP00918P052445,9,1,9,30,False,1,NA,True
EP00897P009956,10,0,0,30,False,1,NA,False
EP01124P010979,10,29,0,22,False,1,NA,True
EP00825P029832,10,0,0,30,False,1,NA,False
EP01066P010135,42,0,0,30,False,1,NA,False
EP00913P020855,5,0,0,14,True,1,NA,False
EP01017P033676,4,0,1,30,True,1,NA,False
EP01023P051884,25,0,0,30,False,1,NA,False
EP00686P002287,1,20,0,11,True,1,NA,True
EP00087P011495,1,14,0,30,True,1,NA,True
EP01155P013284,37,0,0,14,True,1,NA,False
EP00198P011872,19,9,0,19,True,1,NA,True
XP_014147305.1,16,0,0,12,False,1,NA,False
EP00918P073981,8,0,0,17,True,1,NA,False
EP00242P012375,51,0,0,30,True,1,NA,False
EP01047P034981,7,0,0,17,True,1,NA,False
EP00295P001891,5,0,0,30,False,1,NA,False
EP00315P025653,8,0,0,30,True,1,NA,False
EP00052P014333,24,0,0,17,True,1,NA,False
EP00932P011427,31,0,0,30,False,1,NA,False
EP00813P009960,59,4,0,21,False,1,NA,True
EP00042P048085,7,0,0,12,True,1,NA,False
EP00697P016258,16,0,0,15,False,1,NA,False
EP01039P016861,15,0,0,10,True,1,NA,False
EP01110P011116,11,8,2,30,False,1,NA,True
EP00330P002140,39,20,0,30,False,1,NA,True
EP00421P065507,46,0,0,17,False,1,NA,False
EP00672P028238,1,69,0,30,True,1,NA,True
EP00170P009190,6,62,2,30,False,1,NA,True
EP00873P045080,7,1,0,27,True,1,NA,True
EP00264P149701,57,1,0,11,False,1,NA,True
EP00369P002115,27,0,0,30,False,1,NA,False
EP01046P020005,40,0,0,30,False,1,NA,False
RWR77650.1,15,0,0,30,False,1,NA,False
EP00467P012903,16,0,0,30,False,1,NA,False
EP00187P011381,1,7,0,30,True,1,NA,True
XP_639156.1,5,30,0,20,False,1,NA,True
EP00484P030642,7,55,0,17,True,1,NA,True
EP00652P012793,8,56,6,30,False,1,NA,True
EP00008P011598,19,0,0,29,False,1,NA,False
EP00093P010055,3,0,0,9,True,1,NA,False
EP01106P013227,5,0,0,19,False,1,NA,False
EP00736P006941,65,0,0,16,False,1,NA,False
EP00913P020912,9,2,0,13,False,1,NA,True
EP00031P002355,12,0,0,25,False,1,NA,False
EP01136P029291,8,0,0,30,True,1,NA,False
XP_030837545.1,16,0,0,5,False,1,NA,False
EP00670P009434,3,0,0,15,True,1,NA,False
XP_032228117.1,5,0,0,10,True,1,NA,False
EP00857P003935,1,10,0,12,True,1,NA,True
EP00308P022384,14,0,0,20,False,1,NA,False
EP00074P085185,10,0,0,30,True,1,NA,False
EP00160P006566,6,2,0,30,True,1,NA,True
EP01083P003312,3,0,0,30,True,1,NA,False
XP_001302699.1,30,0,0,30,False,1,NA,False
EP00264P074206,6,0,0,29,True,1,NA,False
EP00428P077916,8,18,0,27,False,1,NA,True
EP01084P135775,9,0,0,12,False,1,NA,False
EP00066P022214,7,0,14,26,False,1,NA,False
EP00545P001460,22,0,0,26,True,1,NA,False
EP00548P015691,10,0,0,25,True,1,NA,False
EP01015P033362,6,0,16,16,True,1,NA,False
EP00636P001456,1,3,0,29,True,1,NA,True
EP01105P022716,13,0,0,21,True,1,NA,False
EP00616P017253,3,0,0,27,True,1,NA,False
EP00706P004540,1,7,0,30,True,1,NA,True
EP00611P015019,13,0,0,24,True,1,NA,False
EP00845P007060,29,0,41,21,False,1,NA,False
EP00951P047949,4,0,0,10,True,1,NA,False
EP00294P011152,8,62,0,10,False,1,NA,True
XP_009016963.1,5,0,0,24,False,1,NA,False
EP01042P017640,6,0,0,30,True,1,NA,False
EP00348P013515,5,52,12,30,False,1,NA,True
EP00373P002583,2,65,3,30,True,1,NA,True
EP01028P011449,36,0,0,11,False,1,NA,False
EP01087P002023,5,0,0,30,True,1,NA,False
EP00054P009043,23,0,0,29,True,1,NA,False
EP00386P002386,17,0,0,30,True,1,NA,False
EP00998P009080,10,0,0,19,False,1,NA,False
EP00475P043208,20,0,0,20,True,1,NA,False
EP00943P002132,8,20,0,28,False,1,NA,True
EP00552P001841,5,1,0,12,True,1,NA,True
XP_009292028.1,1,42,0,22,True,1,NA,True
EP00831P015518,1,18,0,29,True,1,NA,True
EP00672P017879,4,65,1,9,False,1,NA,True
EP00333P014782,9,34,0,16,False,1,NA,True
EP00041P029543,34,0,0,13,True,1,NA,False
EP00815P001383,11,0,0,16,True,1,NA,False
EP00887P003368,3,0,0,17,True,1,NA,False
EP00173P003317,8,2,0,13,False,1,NA,True
EP00806P003950,15,2,0,21,False,1,NA,True
EP00906P012178,26,0,0,30,False,1,NA,False
EP00883P011253,3,0,0,19,True,1,NA,False
EP01025P056367,41,0,0,27,False,1,NA,False
EP00727P013276,3,0,0,15,True,1,NA,False
EP00828P038792,7,1,0,30,False,1,NA,True
EP00895P013447,5,0,2,29,False,1,NA,False
EP01155P011168,21,0,0,30,True,1,NA,False
EP00027P006111,55,0,0,30,False,1,NA,False
EP00740P005038,67,0,0,10,False,1,NA,False
EP00211P001872,7,1,0,17,False,1,NA,True
EP01042P021980,5,0,0,15,False,1,NA,False
EP00104P021043,3,0,0,20,True,1,NA,False
EP00823P009396,8,0,0,10,False,1,NA,False
EP00179P010749,3,0,0,23,True,1,NA,False
EP01013P011384,3,0,0,13,True,1,NA,False
EP00746P146528,11,0,0,18,True,1,NA,False
EP00268P044491,6,0,0,30,False,1,NA,False
EP00306P006682,20,0,0,22,True,1,NA,False
EP01104P006196,6,1,0,11,False,1,NA,True
EP00102P023142,35,0,0,30,True,1,NA,False
EP00882P016479,5,0,0,12,True,1,NA,False
EP00279P005093,3,0,0,29,True,1,NA,False
EP00622P000135,11,0,0,30,False,1,NA,False
EP01136P004480,10,3,0,28,False,1,NA,True
EP01036P035538,29,0,13,28,False,1,NA,False
EP01084P063306,66,0,0,5,False,1,NA,False
EP00731P018452,1,0,24,30,True,1,NA,False
EP01029P026864,62,0,0,16,False,1,NA,False
EP00031P000343,18,4,0,15,False,1,NA,True
EP00070P036388,13,0,0,11,False,1,NA,False
EP00879P014952,3,0,0,30,True,1,NA,False
EP00596P010225,3,5,0,12,True,1,NA,True
EP00930P090984,1,3,0,20,True,1,NA,True
EP01031P002854,13,0,0,30,False,1,NA,False
XP_783035.2,63,0,0,30,True,1,NA,False
EP00601P022198,3,1,0,12,True,1,NA,True
EP00448P038487,68,1,0,12,False,1,NA,True
EP00834P007850,8,0,0,16,True,1,NA,False
EP00733P001760,10,2,0,30,False,1,NA,True
EP01006P034203,24,0,0,30,True,1,NA,False
EP00193P005220,20,13,0,12,False,1,NA,True
EP00286P005313,40,0,0,20,True,1,NA,False
EP00671P012835,13,0,0,30,True,1,NA,False
EP01113P038903,3,0,0,30,True,1,NA,False
EP00265P010053,30,0,0,19,False,1,NA,False
EP00187P008333,3,65,1,30,False,1,NA,True
EP01083P141836,36,0,0,10,False,1,NA,False
EP00659P015442,9,0,0,26,True,1,NA,False
EP00587P010304,13,0,0,17,False,1,NA,False
EP00255P006045,40,7,0,12,False,1,NA,True
EP00163P012375,1,7,0,26,True,1,NA,True
EP00955P071203,5,0,0,16,True,1,NA,False
EP01098P016270,5,9,0,11,False,1,NA,True
EP00828P030925,3,67,0,30,False,1,NA,True
EP01006P018399,43,0,0,21,False,1,NA,False
EP00113P004394,14,0,0,6,True,1,NA,False
EP00310P008038,5,0,0,21,True,1,NA,False
EP01084P178054,16,0,0,13,False,1,NA,False
XP_026410951.1,27,0,0,30,False,1,NA,False
EP00164P010722,5,0,0,10,False,1,NA,False
EP00058P018970,22,0,0,17,True,1,NA,False
EP00164P006502,12,32,0,22,False,1,NA,True
EP00006P009574,1,3,0,14,True,1,NA,True
EP00960P015274,3,0,0,12,True,1,NA,False
EP00960P046830,11,7,0,15,False,1,NA,True
EP00058P016963,1,0,2,30,True,1,NA,False
EP00658P062569,6,0,0,27,True,1,NA,False
EP00438P033148,13,57,0,26,False,1,NA,True
EP01042P014872,16,0,0,30,False,1,NA,False
EP00301P022808,9,0,0,24,True,1,NA,False
EP00928P031742,43,0,0,30,True,1,NA,False
EP00455P017254,11,45,10,11,False,1,NA,True
EP01138P011660,63,0,0,30,False,1,NA,False
EP00013P008722,27,0,0,20,True,1,NA,False
EP00462P013877,6,15,0,30,False,1,NA,True
GBG66942.1,17,1,0,14,False,1,NA,True
EP00499P006046,5,0,0,10,True,1,NA,False
XP_025882421.1,22,0,0,21,True,1,NA,False
EP00179P013354,3,0,0,30,True,1,NA,False
EP00967P159256,9,0,0,30,True,1,NA,False
EP00229P009282,3,63,4,17,False,1,NA,True
EP01122P002669,39,0,0,30,True,1,NA,False
EP00240P007768,27,0,0,30,False,1,NA,False
EP01084P192915,34,14,0,6,False,1,NA,True
EP00439P041112,10,8,0,13,False,1,NA,True
EP00756P063174,12,0,0,25,True,1,NA,False
EP00883P006620,4,58,0,30,True,1,NA,True
EP00531P013334,22,0,0,20,False,1,NA,False
EP00435P017383,27,0,0,24,False,1,NA,False
EP01053P005321,10,1,0,10,False,1,NA,True
EP00147P007857,9,0,0,12,True,1,NA,False
EP00117P013546,14,10,0,30,False,1,NA,True
OAD05076.1,10,0,15,29,False,1,NA,False
EP00513P006263,11,0,0,11,True,1,NA,False
EP01026P022045,6,15,0,10,False,1,NA,True
EP00316P020144,10,29,0,29,False,1,NA,True
EP00199P001926,9,2,0,30,False,1,NA,True
EP01025P015514,5,0,0,20,True,1,NA,False
EP01155P052385,10,1,0,27,False,1,NA,True
EP01103P002927,20,1,0,12,False,1,NA,True
EP01062P024893,5,30,0,22,False,1,NA,True
EP01095P012028,3,0,0,26,True,1,NA,False
EP00962P041974,5,0,0,14,False,1,NA,False
EP00882P002512,8,0,0,30,False,1,NA,False
EP00563P021114,13,0,0,30,True,1,NA,False
EP01061P011255,9,38,0,13,False,1,NA,True
EP01038P010827,9,2,0,10,False,1,NA,True
EP00444P019494,5,3,0,15,False,1,NA,True
EP00475P008059,31,0,0,29,True,1,NA,False
EP00087P011319,13,49,0,30,False,1,NA,True
EP00705P047004,5,0,0,22,False,1,NA,False
EP00863P005512,28,0,0,15,True,1,NA,False
EP00057P034712,9,0,0,14,True,1,NA,False
EP00264P160922,6,0,2,27,False,1,NA,False
EP00455P013516,44,0,0,15,False,1,NA,False
EP01083P248952,11,0,0,16,False,1,NA,False
EP00406P072608,9,0,0,17,True,1,NA,False
EP00698P023557,4,5,0,11,True,1,NA,True
EP00931P012730,16,0,0,15,True,1,NA,False
EP00958P016721,8,0,0,17,False,1,NA,False
EP00002P030872,9,0,24,30,False,1,NA,False
EP00347P021898,12,6,0,29,False,1,NA,True
EP01112P008395,4,0,0,30,True,1,NA,False
EP00499P009639,9,0,0,30,False,1,NA,False
EP00945P008806,3,63,4,26,False,1,NA,True
EP00594P014100,8,33,0,11,False,1,NA,True
EP00512P009894,3,0,0,30,True,1,NA,False
EP01022P035841,7,2,0,21,False,1,NA,True
EP00250P000168,13,0,0,6,False,1,NA,False
EP00053P005473,3,0,0,30,True,1,NA,False
EP01016P026664,5,0,0,30,True,1,NA,False
EP00754P006438,24,0,0,19,True,1,NA,False
EP01104P019583,25,0,0,21,True,1,NA,False
EP00632P007985,47,0,0,25,False,1,NA,False
EP00978P044918,5,0,0,30,False,1,NA,False
EP00825P008640,3,0,0,18,True,1,NA,False
EP00419P039549,7,2,0,11,False,1,NA,True
EP00145P001021,3,0,0,25,True,1,NA,False
EP00956P043258,15,0,0,14,True,1,NA,False
EP00072P052062,5,3,0,21,False,1,NA,True
EP00285P018454,51,0,0,30,True,1,NA,False
EP01037P008901,11,59,0,27,False,1,NA,True
EP00622P005674,5,0,0,30,True,1,NA,False
EP00480P015896,38,0,0,13,False,1,NA,False
EP01084P014397,7,34,5,21,False,1,NA,True
EP00128P006569,5,65,0,30,False,1,NA,True
EP00871P004814,24,3,0,11,False,1,NA,True
EP00192P020597,5,1,0,30,False,1,NA,True
EP00537P002945,2,0,16,15,False,1,NA,False
EP00812P009420,31,0,0,30,True,1,NA,False
EP01041P028656,3,12,0,10,False,1,NA,True
EP00732P001352,2,23,9,8,False,1,NA,True
EP00279P005903,12,0,0,18,False,1,NA,False
EP00876P012336,27,3,0,23,False,1,NA,True
EP00451P054270,1,13,0,15,True,1,NA,True
EP00611P002138,1,7,0,11,True,1,NA,True
EP00823P005318,8,1,0,30,False,1,NA,True
EP01119P013491,3,0,0,30,True,1,NA,False
EP00953P014436,2,67,1,30,False,1,NA,True
EP01102P022563,1,3,0,23,True,1,NA,True
EP00465P014661,6,1,27,30,False,1,NA,True
EP00729P014988,5,0,0,26,False,1,NA,False
EP01052P056444,4,0,0,20,True,1,NA,False
EP00630P001894,10,21,0,13,False,1,NA,True
EP01004P007423,10,6,0,29,False,1,NA,True
EP00864P001225,22,0,0,27,True,1,NA,False
EP00009P017320,6,62,2,30,False,1,NA,True
EP00093P010468,1,0,24,29,True,1,NA,False
EP01041P018193,47,3,0,17,False,1,NA,True
EP01119P012315,10,0,0,14,True,1,NA,False
EP00435P078442,26,0,0,8,False,1,NA,False
EP01138P003405,5,23,0,23,False,1,NA,True
EP01042P010497,23,0,0,10,False,1,NA,False
EP00040P044618,13,0,0,25,True,1,NA,False
EP00295P029949,5,0,0,20,False,1,NA,False
EP00747P050258,13,0,0,25,True,1,NA,False
EP00826P027009,3,60,7,27,False,1,NA,True
EP01002P004831,8,49,4,30,False,1,NA,True
EP01037P045088,5,0,0,29,True,1,NA,False
EP00936P001714,12,30,0,30,False,1,NA,True
EP00060P006796,2,15,0,15,False,1,NA,True
EP00437P034073,24,3,0,20,False,1,NA,True
XP_019077067.1,19,0,0,17,True,1,NA,False
XP_011514575.1,3,0,0,26,True,1,NA,False
EP00544P012463,53,0,0,10,False,1,NA,False
EP00456P011949,2,17,0,16,False,1,NA,True
EP01133P022886,1,23,0,10,True,1,NA,True
EP00446P015549,3,0,0,20,True,1,NA,False
EP00908P021496,5,10,0,30,False,1,NA,True
EP00443P101453,36,0,0,29,False,1,NA,False
EP01102P008335,43,0,0,12,False,1,NA,False
EP00766P006545,3,0,0,15,True,1,NA,False
EP00879P026292,12,0,0,16,True,1,NA,False
EP01036P001979,5,3,0,10,False,1,NA,True
EP00843P004860,7,6,0,26,False,1,NA,True
EP00931P104220,46,0,0,30,False,1,NA,False
EP00192P000069,8,0,0,24,True,1,NA,False
EP00828P036032,5,0,0,10,False,1,NA,False
EP00217P003844,4,0,22,28,False,1,NA,False
EP00792P013817,7,0,0,17,False,1,NA,False
EP00652P006209,3,0,0,12,True,1,NA,False
EP00163P028129,7,0,0,30,True,1,NA,False
EP01094P014280,12,0,0,30,True,1,NA,False
EP01028P011457,19,0,0,10,True,1,NA,False
EP00277P016487,4,66,0,28,False,1,NA,True
EP01084P151286,3,9,0,15,False,1,NA,True
EP00704P007994,3,0,0,18,True,1,NA,False
EP00092P055365,40,0,0,28,True,1,NA,False
EP01083P001220,3,65,2,30,False,1,NA,True
EP00323P009640,8,1,0,18,True,1,NA,True
EP00826P065937,3,0,0,29,True,1,NA,False
EP00326P013927,9,0,0,22,True,1,NA,False
EP00455P040470,9,0,0,20,True,1,NA,False
EP01017P004217,3,0,0,14,True,1,NA,False
EP00004P012462,3,0,0,13,True,1,NA,False
EP00195P015578,12,0,0,30,False,1,NA,False
EP01065P012177,2,5,20,30,False,1,NA,True
EP00668P041474,36,0,0,20,False,1,NA,False
EP00658P010836,32,0,0,16,False,1,NA,False
XP_004337118.1,3,0,0,30,True,1,NA,False
EP00187P003964,5,62,3,20,False,1,NA,True
EP00300P040539,1,7,0,29,True,1,NA,True
EP00548P011369,3,0,0,25,True,1,NA,False
EP00401P016828,2,65,3,23,False,1,NA,True
EP01023P019377,17,0,0,30,False,1,NA,False
EP01016P043849,11,0,1,30,False,1,NA,False
EP00029P014391,7,0,0,22,True,1,NA,False
RWR78054.1,15,0,0,17,False,1,NA,False
EP00704P014456,10,0,0,30,True,1,NA,False
EP00068P000985,7,0,0,12,True,1,NA,False
EP01084P282786,3,7,0,17,False,1,NA,True
EP01036P060920,6,0,0,13,True,1,NA,False
EP00285P006084,7,0,0,12,False,1,NA,False
EP00409P000514,3,0,0,18,True,1,NA,False
EP00268P051051,9,60,1,30,False,1,NA,True
EP00206P008981,17,34,0,14,False,1,NA,True
EP00451P031040,3,0,0,17,True,1,NA,False
EP00401P041084,2,15,0,20,False,1,NA,True
EP01029P007899,8,5,0,22,False,1,NA,True
EP00411P010081,43,3,0,9,True,1,NA,True
EP00195P017921,10,0,0,14,True,1,NA,False
EP00954P024569,45,0,0,30,False,1,NA,False
EP01025P068321,11,0,0,30,False,1,NA,False
XP_012488108.1,13,4,0,3,False,1,NA,True
EP01038P006011,4,33,0,29,False,1,NA,True
EP00833P003754,55,0,0,30,True,1,NA,False
EP01117P015082,14,0,0,26,False,1,NA,False
EP00428P035607,7,0,0,23,False,1,NA,False
EP00349P012437,36,0,0,11,True,1,NA,False
EP00069P005465,3,0,0,15,True,1,NA,False
EP01125P001481,10,1,0,13,False,1,NA,True
EP00845P009063,6,1,0,29,True,1,NA,True
EP00708P000530,53,0,0,30,False,1,NA,False
EP00825P013461,5,0,0,26,False,1,NA,False
EP00388P013640,16,0,0,13,True,1,NA,False
EP01084P230299,6,11,0,19,False,1,NA,True
EP01098P001142,14,21,0,30,False,1,NA,True
XP_020044293.1,70,0,0,11,False,1,NA,False
EP00083P005921,10,8,0,30,False,1,NA,True
EP00348P014790,7,0,0,13,True,1,NA,False
EP00050P007205,3,0,27,30,False,1,NA,False
EP00123P008985,40,0,0,21,False,1,NA,False
EP00192P005067,5,0,0,23,False,1,NA,False
EP01085P000173,3,0,0,29,True,1,NA,False
EP00757P008018,33,0,0,10,True,1,NA,False
EP00844P002416,3,0,0,30,True,1,NA,False
EP00386P012778,5,10,0,28,False,1,NA,True
EP00434P041443,17,0,0,14,True,1,NA,False
EP00264P146292,29,0,0,30,True,1,NA,False
EP00378P001190,15,0,0,30,True,1,NA,False
EP01110P006963,36,0,0,17,True,1,NA,False
EP00494P024234,7,0,28,13,False,1,NA,False
EP00397P054511,18,52,0,16,False,1,NA,True
EP00252P006912,3,0,0,30,True,1,NA,False
EP00937P000713,49,0,0,20,True,1,NA,False
EP00323P002483,11,0,0,20,False,1,NA,False
EP01030P006559,12,6,0,10,False,1,NA,True
EP00797P020959,9,16,0,15,False,1,NA,True
EP00010P002231,3,0,0,30,True,1,NA,False
EP00889P000347,39,0,0,10,False,1,NA,False
EP00634P014408,2,67,1,30,False,1,NA,True
EP00597P012239,10,47,13,30,False,1,NA,True
EP00750P014409,14,0,0,11,False,1,NA,False
EP00456P034547,6,0,0,28,True,1,NA,False
EP01034P018722,7,0,0,10,True,1,NA,False
EP00961P179307,16,0,0,9,True,1,NA,False
EP00456P062778,48,0,0,22,False,1,NA,False
EP00088P015807,59,0,0,30,True,1,NA,False
EP01155P025689,7,0,0,11,False,1,NA,False
EP01049P009618,35,0,0,10,False,1,NA,False
EP00618P000963,5,62,3,13,False,1,NA,True
EP00301P010273,3,0,0,30,True,1,NA,False
EP00613P034563,12,1,0,24,False,1,NA,True
EP00403P049397,48,0,0,30,True,1,NA,False
EP00160P009338,10,0,0,12,False,1,NA,False
EP00462P007149,3,0,0,10,True,1,NA,False
RKP22162.1,11,0,0,29,True,1,NA,False
EP01013P041105,3,0,0,30,True,1,NA,False
EP00708P000905,5,0,0,16,False,1,NA,False
EP01039P021079,1,3,0,10,True,1,NA,True
EP00047P020622,16,0,1,27,False,1,NA,False
EP01126P044650,29,0,0,27,True,1,NA,False
EP01012P061201,10,0,0,12,False,1,NA,False
EP00270P001271,1,43,0,30,True,1,NA,True
EP00440P000206,17,0,0,10,False,1,NA,False
EP00878P002763,10,10,0,29,False,1,NA,True
XP_014157448.1,3,0,0,30,True,1,NA,False
EP00093P013774,20,0,0,15,False,1,NA,False
EP01129P015106,9,3,0,30,False,1,NA,True
EP00811P004895,30,0,0,30,True,1,NA,False
EP00100P009247,2,17,0,10,False,1,NA,True
EP00443P001628,1,10,0,16,True,1,NA,True
EP01050P032229,3,7,0,11,False,1,NA,True
EP01094P028128,8,0,0,20,True,1,NA,False
EP00919P014666,6,0,0,30,True,1,NA,False
EP00333P005178,7,0,0,29,True,1,NA,False
EP00792P013831,39,13,0,8,False,1,NA,True
EP00211P006170,33,0,0,30,False,1,NA,False
EP00918P080483,12,0,0,30,False,1,NA,False
XP_020518415.1,52,0,0,30,False,1,NA,False
EP00343P009364,7,0,0,30,False,1,NA,False
EP00401P005484,44,0,0,10,False,1,NA,False
EP00998P005757,15,20,0,30,False,1,NA,True
EP00927P046140,6,0,0,11,True,1,NA,False
EP01090P001356,13,0,0,15,False,1,NA,False
EP00454P002342,5,65,0,30,False,1,NA,True
EP01118P011952,24,0,0,29,False,1,NA,False
EP01060P032412,3,0,0,30,True,1,NA,False
EP00002P009029,5,0,0,30,True,1,NA,False
EP00411P126516,3,18,32,29,False,1,NA,True
EP00047P024164,31,0,0,11,True,1,NA,False
EP00295P045546,23,0,0,30,True,1,NA,False
EP00012P005010,3,0,0,30,False,1,NA,False
EP00261P037423,3,0,0,30,True,1,NA,False
EP00702P001316,1,35,0,27,True,1,NA,True
EP00326P007330,9,1,0,28,False,1,NA,True
EP00655P007750,60,0,0,29,True,1,NA,False
EP00202P005970,3,1,0,30,False,1,NA,True
EP01037P006036,10,6,0,13,False,1,NA,True
EP00339P007412,3,0,0,13,True,1,NA,False
EP00435P019286,61,0,0,30,False,1,NA,False
EP01098P004378,7,19,0,30,False,1,NA,True
EP00245P004197,27,0,0,16,False,1,NA,False
EP00021P001704,1,13,0,27,True,1,NA,True
EP01137P033662,5,0,0,12,True,1,NA,False
EP00795P006944,13,0,21,30,False,1,NA,False
EP00984P018139,19,3,0,15,False,1,NA,True
EP00021P009098,63,0,0,21,False,1,NA,False
EP00316P002036,7,19,0,22,False,1,NA,True
EP00742P023818,5,0,0,10,True,1,NA,False
EP00880P008675,2,34,0,18,False,1,NA,True
EP00095P008295,6,8,0,30,False,1,NA,True
EP00756P023469,13,0,0,11,False,1,NA,False
EP01040P022149,24,0,0,30,False,1,NA,False
EP00068P011916,15,0,1,30,False,1,NA,False
EP00208P002321,46,0,0,30,True,1,NA,False
EP00511P013313,1,9,0,30,True,1,NA,True
EP00741P018757,60,0,0,30,False,1,NA,False
EP00215P000519,23,3,0,16,True,1,NA,True
EP00446P019438,6,0,0,30,True,1,NA,False
EP00896P007089,1,0,2,30,True,1,NA,False
KAA6393537.1,9,0,0,29,True,1,NA,False
EP00612P002752,47,0,0,16,True,1,NA,False
EP00889P007458,11,37,20,24,False,1,NA,True
EP00148P001853,3,0,0,30,True,1,NA,False
EP01046P081027,16,0,0,10,False,1,NA,False
EP00609P001040,31,2,0,30,False,1,NA,True
EP00953P021580,8,59,3,30,False,1,NA,True
XP_013758876.1,36,8,0,30,False,1,NA,True
EP00029P011927,6,0,0,14,True,1,NA,False
EP00183P006337,28,33,0,29,False,1,NA,True
EP00913P022043,19,0,0,30,True,1,NA,False
EP01086P012560,3,0,0,17,True,1,NA,False
EP01036P012346,31,3,0,30,False,1,NA,True
EP00425P005801,2,67,1,15,False,1,NA,True
EP00299P010982,3,0,0,19,True,1,NA,False
EP00264P131130,21,49,0,30,False,1,NA,True
EP00105P040659,1,3,0,11,True,1,NA,True
EP00929P065003,17,34,0,18,False,1,NA,True
EP00887P005292,10,8,0,30,False,1,NA,True
EP00935P000505,8,51,10,30,False,1,NA,True
EP01135P009457,9,34,14,13,False,1,NA,True
EP00401P040866,13,0,0,14,False,1,NA,False
EP00445P000300,31,0,0,30,True,1,NA,False
EP00411P123113,20,0,0,30,False,1,NA,False
EP00036P006613,70,0,0,12,False,1,NA,False
EP01051P002050,6,2,0,19,False,1,NA,True
EP00298P025801,9,0,0,15,True,1,NA,False
EP01035P057664,4,2,0,12,False,1,NA,True
EP00474P011133,19,0,0,25,False,1,NA,False
EP00802P018377,8,19,0,30,False,1,NA,True
EP00054P005378,8,0,0,30,True,1,NA,False
EP00404P046644,3,10,0,30,False,1,NA,True
EP00270P005904,5,0,0,10,True,1,NA,False
EP00703P004687,5,0,0,27,False,1,NA,False
EP00811P014825,3,0,0,15,True,1,NA,False
EP00443P131974,6,0,0,30,True,1,NA,False
EP01006P011947,56,0,0,12,False,1,NA,False
EP00284P011239,8,1,0,13,False,1,NA,True
